body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,total_acc_x,total_acc_y,total_acc_z,true_label
0.01304243,-0.06134191,0.1294373,-0.00894319,-0.1139258,-0.131497,0.9961619,-0.3911371,0.1435585,WALKING
0.1797132,-0.01032766,0.1998762,0.1585824,0.02063353,-0.0329281,1.162709,-0.3400316,0.2139123,WALKING
0.3104439,0.03609273,0.2538182,0.304693,0.2367562,0.0424934,1.293279,-0.2935128,0.2678137,WALKING
0.321301,0.0324097,0.1957762,0.3450255,0.2207201,0.1930283,1.303956,-0.2970908,0.2097833,WALKING
0.3474126,-0.08804595,0.06929095,0.4979576,0.2027084,0.2768019,1.329883,-0.4174349,0.08336847,WALKING
0.3849944,-0.2641095,-0.00209889,0.7576119,0.3921944,0.1206321,1.367294,-0.5933836,0.01211022,WALKING
0.285219,-0.2558775,-0.02087237,0.7106004,0.4933606,-0.05635028,1.267381,-0.5850424,-0.006472898,WALKING
0.03513852,-0.07330736,-0.05768734,0.3620906,0.3904824,-0.1002944,1.017209,-0.4023795,-0.0430439,WALKING
-0.124929,0.08428431,-0.1216119,-0.0332006,0.1698953,0.0147872,0.8570995,-0.2447184,-0.1066778,WALKING
-0.1121556,0.09055036,-0.1972564,-0.2158819,-0.05635402,0.1317807,0.8698776,-0.2384053,-0.1819939,WALKING
-0.03195861,-0.04491518,-0.1941517,-0.08114035,-0.1768075,0.07340873,0.9501176,-0.3738423,-0.1785347,WALKING
-0.01738117,-0.1573026,-0.1127646,0.00371757,-0.1386076,-0.04433497,0.9647697,-0.4862178,-0.09677866,WALKING
-0.09841567,-0.16621,-0.03421074,0.1459742,-0.1848369,-0.1750179,0.8838369,-0.4951333,-0.01785118,WALKING
-0.1588884,-0.1161245,0.01658957,0.4371589,-0.4532758,-0.2326329,0.8234871,-0.4450816,0.03332219,WALKING
-0.1513183,-0.05659593,-0.02865339,0.5193521,-0.5620919,-0.09704988,0.8311933,-0.3856176,-0.01155051,WALKING
-0.07897002,-0.0317189,-0.09576636,0.597668,-0.420516,0.0406809,0.9036825,-0.360838,-0.07829791,WALKING
-0.04521277,-0.006768407,-0.09201862,0.6673797,-0.3136573,0.06189494,0.937579,-0.3360176,-0.07419285,WALKING
-0.1064492,0.03864864,-0.08626359,0.5864083,-0.3175881,0.04989837,0.8764756,-0.2907615,-0.0680935,WALKING
-0.1637948,0.08562947,-0.06011733,0.5552459,-0.3774361,0.04104074,0.8192527,-0.2439688,-0.04162036,WALKING
-0.1771777,0.1351988,-0.02904021,0.4777242,-0.476821,0.0679741,0.8059758,-0.1946091,-0.01023708,WALKING
-0.1453933,0.1569953,-0.03324812,0.4064193,-0.616849,0.1725218,0.8378422,-0.173036,-0.01416134,WALKING
-0.1165035,0.1482012,-0.0145785,0.3815671,-0.6287512,0.3411332,0.8667833,-0.1820587,0.004768564,WALKING
-0.07438709,0.1047915,0.02031675,0.3306417,-0.5118561,0.4171351,0.908916,-0.2256935,0.03990074,WALKING
7.520108e-05,0.06356211,0.0444044,0.4083952,-0.4674297,0.3138525,0.9833572,-0.2671378,0.0642032,WALKING
0.06109095,0.1171479,0.04054375,0.5088396,-0.377557,0.206334,1.044316,-0.2137521,0.06053766,WALKING
0.1273045,0.198723,0.02748015,0.5050335,-0.1876885,0.1405908,1.11044,-0.1323571,0.04765234,WALKING
0.1183825,0.2121179,0.03812201,0.4231149,-0.001800059,0.09851394,1.101403,-0.1191156,0.05845822,WALKING
0.07582374,0.2075734,0.03357478,0.2732223,0.09755272,0.1223709,1.058713,-0.1237782,0.05406309,WALKING
0.08902946,0.2351472,0.03863292,0.1111938,0.02746774,0.03428613,1.071777,-0.09627846,0.05926368,WALKING
0.07848104,0.2485886,0.07604844,-0.0815288,-0.09097217,-0.1933509,1.061081,-0.08285857,0.09681443,WALKING
0.1091518,0.1708951,0.09682976,-0.1776871,-0.2647441,-0.4029753,1.091605,-0.160513,0.117727,WALKING
0.1997668,0.04342745,0.05699578,-0.05755177,-0.4027576,-0.4808833,1.18208,-0.2878756,0.07802414,WALKING
0.3096935,-0.04029149,-0.08186728,0.01762985,-0.2206923,-0.3220211,1.291881,-0.3714231,-0.06070531,WALKING
0.4085699,-0.1263052,-0.219134,-0.142066,0.1133151,-0.2190596,1.390658,-0.4572038,-0.1978377,WALKING
0.3203568,-0.2276705,-0.2153437,-0.36432,0.3026511,-0.4160914,1.302389,-0.5582842,-0.1939197,WALKING
0.01933488,-0.243615,-0.1353048,-0.4532289,0.157615,-0.5999736,1.001367,-0.5739051,-0.1137694,WALKING
-0.2063579,-0.2347359,-0.1080435,-0.3218569,-0.1271893,-0.5878237,0.7757336,-0.5646788,-0.08642102,WALKING
0.004974331,-0.2394521,-0.1164838,-0.08132377,-0.05288907,-0.5101611,0.9871792,-0.5690391,-0.09480387,WALKING
0.3077341,-0.1605997,-0.1012477,-0.0301553,0.2458159,-0.4031666,1.2901,-0.4898357,-0.07954377,WALKING
0.1887303,-0.064934,-0.08168474,-0.1797993,0.5394094,-0.1918609,1.171307,-0.3938339,-0.05999337,WALKING
0.1597386,0.01592931,-0.06108232,-0.3240321,0.6808788,0.06554574,1.142582,-0.3126552,-0.0394421,WALKING
0.2626187,0.04877156,-0.05653525,-0.3866258,0.5161758,0.216297,1.245792,-0.2795193,-0.03498558,WALKING
0.02767063,-0.0113749,-0.08278819,-0.4204902,0.5144857,0.231214,1.011238,-0.3393923,-0.06136872,WALKING
-0.110537,0.01098722,-0.09016451,-0.5097801,0.6600984,0.15734,0.8734918,-0.3167753,-0.06891532,WALKING
-0.1149017,0.02017421,-0.07260309,-0.538215,0.6332727,0.08832332,0.8696477,-0.3073509,-0.05156505,WALKING
-0.2223772,-0.05223971,-0.01881131,-0.4674855,0.6038838,0.08735191,0.7627406,-0.379544,0.001974441,WALKING
-0.2297152,-0.01919345,0.05406678,-0.3833528,0.4298925,0.1570062,0.7560054,-0.3462938,0.07456077,WALKING
-0.2485898,0.002550624,0.07527168,-0.2719521,0.2180391,0.2761949,0.7377526,-0.324363,0.09543882,WALKING
-0.2732931,0.02811916,0.07380297,-0.259631,0.09486232,0.3474257,0.7136745,-0.2986248,0.09361446,WALKING
-0.2838132,0.09544063,0.08134414,-0.3225465,-0.1246795,0.3909445,0.7037678,-0.2311488,0.100778,WALKING
-0.3100703,0.09938008,0.07855279,-0.3521725,-0.243177,0.4411822,0.678097,-0.2270663,0.09759369,WALKING
-0.2057096,0.1418198,0.09151203,-0.4121738,-0.2630776,0.3954122,0.7830026,-0.1844897,0.110151,WALKING
-0.08199348,0.145023,0.1277874,-0.427007,-0.1822851,0.3037749,0.9072116,-0.1811495,0.1460217,WALKING
0.008076723,0.09107904,0.1450428,-0.3985291,-3.569395e-06,0.2302181,0.9977173,-0.2349499,0.162877,WALKING
0.003770785,0.04395659,0.1346361,-0.364509,0.02546065,0.1067045,0.99379,-0.2819173,0.152082,WALKING
-0.06074698,-0.05960288,0.1201763,-0.2574661,-0.0006784608,-0.003475784,0.9295962,-0.3853085,0.137253,WALKING
-0.004658468,-0.1040565,0.1134697,-0.1218584,0.0164489,-0.01552364,0.985956,-0.4295822,0.1302025,WALKING
0.1028317,-0.1010523,0.1380089,0.03712732,0.131427,-0.04593025,1.093668,-0.4263914,0.1544287,WALKING
0.2903093,-0.08364071,0.229595,0.1665582,0.3658587,-0.1805873,1.281323,-0.4087925,0.2457381,WALKING
0.3760503,-0.02062317,0.3208006,0.1448692,0.4443285,-0.2403356,1.36721,-0.3455919,0.3367115,WALKING
0.2554263,0.01392222,0.261231,0.02285369,0.2754762,-0.03019582,1.246719,-0.3108703,0.276965,WALKING
0.2590894,-0.005271085,0.1091482,0.01118728,0.1004968,0.309718,1.250517,-0.329895,0.1247701,WALKING
0.3129016,-0.2812394,-0.007926199,0.3432042,0.2006719,0.3945479,1.304481,-0.6057041,0.007653622,WALKING
0.2729308,-0.5940695,-0.09932056,0.7359128,0.4672589,0.075792,1.264691,-0.9183933,-0.083715,WALKING
0.1026402,-0.3333361,-0.08834077,0.604757,0.5950416,-0.2969577,1.094621,-0.6575556,-0.07264852,WALKING
-0.2006775,0.06887917,-0.07346579,0.1508474,0.3305873,-0.3307587,0.7915691,-0.2552894,-0.05763474,WALKING
-0.2450435,0.04345911,-0.1689681,-0.107618,-0.2339197,-0.1012465,0.7475078,-0.2807171,-0.1529552,WALKING
-0.00156952,-0.01837487,-0.1684277,-0.1019008,-0.3893354,0.09771666,0.991314,-0.3426129,-0.1521997,WALKING
0.1185793,-0.04491519,-0.1459235,0.09358566,-0.1461548,0.133104,1.111814,-0.3692646,-0.1294583,WALKING
0.00181475,-0.1827305,-0.1399653,0.2602272,-0.1120144,0.000893431,0.9954185,-0.5072389,-0.1232512,WALKING
-0.2269925,-0.2013678,0.01420368,0.3955732,-0.2904667,-0.1713365,0.7669962,-0.526085,0.0311706,WALKING
-0.3682522,-0.1617401,0.07772755,0.5696825,-0.5493286,-0.25686,0.6261294,-0.4867203,0.09494719,WALKING
-0.3063542,-0.1064122,-0.008464987,0.5456881,-0.6573284,-0.2790291,0.6884131,-0.4317138,0.009007427,WALKING
-0.1693061,0.02680207,-0.09190267,0.481966,-0.5208974,-0.2260364,0.8258235,-0.2988806,-0.07417728,WALKING
-0.1038453,0.1202375,-0.1744004,0.4109679,-0.3795949,-0.1343149,0.8916117,-0.2058824,-0.1564251,WALKING
-0.07528814,0.1654419,-0.149983,0.2013131,-0.2929439,-0.07472417,0.9204552,-0.1611628,-0.1317675,WALKING
-0.07848361,0.1435387,-0.085299,0.1413819,-0.2891169,0.03045582,0.9175022,-0.183587,-0.06686036,WALKING
-0.1084131,0.1132095,-0.06996201,0.1550347,-0.3102318,0.1411469,0.8877694,-0.2144619,-0.05132284,WALKING
-0.06689323,0.120489,-0.02185608,0.1291687,-0.285971,0.2074066,0.9294386,-0.2077427,-0.003041972,WALKING
-0.03441294,0.1031722,0.02169457,0.1172471,-0.2507864,0.3246535,0.9620196,-0.2256254,0.0406572,WALKING
-0.02519257,0.1071407,0.03504473,0.1062858,-0.2132398,0.3964713,0.9712925,-0.2222211,0.05413075,WALKING
0.01155558,0.08903293,0.03710733,0.2733109,-0.247366,0.3457609,1.008047,-0.2408844,0.0562943,WALKING
0.004040178,0.07419262,0.04113625,0.4763022,-0.2647884,0.3150034,1.000494,-0.2562656,0.06040488,WALKING
0.02596363,0.09777532,0.03689117,0.5180401,-0.1602166,0.3080304,1.022341,-0.2332044,0.05622532,WALKING
0.03039814,0.09513959,0.01011535,0.5019003,-0.05138032,0.2573974,1.026663,-0.2363376,0.02950169,WALKING
-0.004090318,0.1416624,0.02151128,0.4343371,-0.06567045,0.1389054,0.9920295,-0.1902836,0.04093863,WALKING
0.0565732,0.1821094,0.07501585,0.2298886,-0.2014001,-0.1277913,1.05252,-0.150271,0.09447505,WALKING
0.141321,0.1365906,0.1260038,0.03885001,-0.2922721,-0.3486805,1.137072,-0.1961835,0.145489,WALKING
0.2385684,0.1050358,0.09340959,0.1044558,-0.2355412,-0.2789856,1.234107,-0.2280853,0.11292,WALKING
0.2905345,0.08807539,-0.05535205,0.07497098,-0.1129696,-0.1185269,1.285856,-0.2453421,-0.03581297,WALKING
0.2437853,-0.04806679,-0.1757971,-0.3614029,-0.006196428,-0.08099459,1.238899,-0.3817286,-0.1562258,WALKING
0.1704923,-0.2739062,-0.1669146,-0.8294765,0.0132525,-0.2718561,1.16542,-0.6077636,-0.1473126,WALKING
-0.02007484,-0.3527376,-0.0986325,-0.8466181,-0.1983171,-0.5815868,0.9746981,-0.686753,-0.0790092,WALKING
-0.1372921,-0.3372148,-0.09657768,-0.2873275,-0.4474744,-0.563891,0.8573582,-0.6713673,-0.07694863,WALKING
0.03968151,-0.3558637,-0.1366755,0.1978414,-0.2664823,-0.3214571,1.034238,-0.6901512,-0.1170609,WALKING
0.2954659,-0.261378,-0.1439722,0.1097939,0.2635649,-0.2115569,1.289955,-0.5958154,-0.1243968,WALKING
0.4032161,-0.09311797,-0.1407775,-0.08858505,0.7125663,-0.1089858,1.397671,-0.4277333,-0.1212711,WALKING
0.1895033,0.0461857,-0.09261401,-0.1681574,0.7268652,0.05125927,1.18397,-0.2886422,-0.07321109,WALKING
-0.1335708,0.1146957,-0.05687005,-0.3066255,0.4414846,0.2068905,0.8609635,-0.2203779,-0.0376081,WALKING
-0.156042,0.06168558,-0.08840631,-0.3760455,0.481483,0.2316716,0.8386129,-0.2736611,-0.06932407,WALKING
-0.1168036,0.01782206,-0.09015531,-0.3995648,0.7139152,0.1102611,0.8780161,-0.3178183,-0.07129221,WALKING
-0.2146258,-0.02708441,-0.04741568,-0.5103543,0.8019813,0.08015755,0.7803917,-0.3630348,-0.02881182,WALKING
-0.2465898,-0.0772851,0.03325577,-0.4425669,0.7557265,0.1177416,0.7486466,-0.41356,0.05156089,WALKING
-0.271451,-0.02671707,0.09979031,-0.2768176,0.4350868,0.1448609,0.7240118,-0.3633312,0.1177607,WALKING
-0.3017894,0.002240342,0.1035734,-0.2717595,0.1640177,0.1442474,0.6938928,-0.3347279,0.1211794,WALKING
-0.2831248,0.02523124,0.0975314,-0.2153396,0.01000317,0.1224775,0.7127552,-0.3121047,0.1147515,WALKING
-0.2773463,0.0910741,0.09396773,-0.2000964,-0.143075,0.1723159,0.718696,-0.2466402,0.110788,WALKING
-0.2024517,0.1204769,0.10427,-0.2747357,-0.08973938,0.1539545,0.7937054,-0.2176215,0.1206838,WALKING
-0.1212188,0.1529052,0.1199153,-0.2791013,-0.08785858,0.04432261,0.8749969,-0.1855765,0.1359227,WALKING
-0.1157217,0.1464402,0.1370113,-0.3515931,-0.08462633,-0.04127542,0.8804916,-0.192416,0.1526194,WALKING
-0.108452,0.09986193,0.1517842,-0.3898018,-0.0410109,-0.05837971,0.8876957,-0.2393526,0.1670073,WALKING
-0.08371097,0.03978616,0.1397256,-0.3867068,-0.1090835,-0.05571383,0.912307,-0.2997645,0.1545852,WALKING
-0.006697987,-0.02868231,0.1192388,-0.3852267,-0.08857807,-0.1635805,0.9891266,-0.3685442,0.1337631,WALKING
0.07519961,-0.009045361,0.09818099,-0.2642335,-0.125387,-0.1851916,1.07077,-0.3491937,0.1124039,WALKING
0.1661203,0.02535817,0.1616626,-0.1740124,-0.08010599,-0.1717841,1.161384,-0.3150532,0.1756223,WALKING
0.2822593,0.06758523,0.2505482,-0.06062946,0.1045154,-0.2389744,1.277173,-0.2730662,0.2642884,WALKING
0.2957396,0.1073248,0.1850939,0.02794642,0.1539983,-0.05740672,1.290277,-0.2335422,0.1986655,WALKING
0.2991057,-0.07428014,0.07159423,0.03887501,0.2096132,0.2246966,1.293256,-0.4153365,0.08505475,WALKING
0.3383126,-0.3716203,-0.01776604,0.3365229,0.2219345,0.3284891,1.332083,-0.7128424,-0.004356376,WALKING
0.2723826,-0.4579231,-0.07426023,0.7277356,0.3243704,0.2558065,1.265797,-0.7992994,-0.06084371,WALKING
0.08346741,-0.2343946,-0.04263018,0.7974247,0.5019883,0.09764166,1.076564,-0.5759322,-0.02915491,WALKING
-0.1624072,0.04599632,-0.079706,0.5095111,0.3890013,0.06168204,0.8304143,-0.2957241,-0.06612689,WALKING
-0.2274195,0.08972556,-0.1679121,0.06154217,0.1735128,0.06086274,0.7651671,-0.2522032,-0.1541916,WALKING
-0.05430605,-0.001055197,-0.1546018,-0.1310985,-0.06122955,0.05972754,0.9380758,-0.3432143,-0.1407115,WALKING
0.01831006,-0.07288959,-0.1249411,-0.07437507,-0.1834457,0.04706478,1.010509,-0.4152972,-0.1108625,WALKING
-0.08689855,-0.1265727,-0.0595213,0.05337042,-0.07529141,-0.07330372,0.9051366,-0.4692468,-0.045245,WALKING
-0.169622,-0.1371192,0.0485219,0.2682248,-0.1620198,-0.1371352,0.8222638,-0.4800803,0.06300007,WALKING
-0.1825341,-0.09271966,0.03099361,0.4101217,-0.3807868,-0.1528125,0.8092104,-0.4359923,0.04567608,WALKING
-0.1558873,-0.02029282,-0.05725452,0.4409584,-0.4663734,-0.1385226,0.8357153,-0.3639042,-0.04236528,WALKING
-0.1215407,0.02155388,-0.08588594,0.4530586,-0.4730962,-0.07967948,0.8699116,-0.3224236,-0.07078893,WALKING
-0.1088144,0.05377641,-0.08243077,0.458526,-0.3696491,-0.04373526,0.8824728,-0.2905916,-0.06712874,WALKING
-0.1156523,0.1099925,-0.06842531,0.4135602,-0.2759183,0.008820148,0.8754504,-0.2347858,-0.05292546,WALKING
-0.1265751,0.1443301,-0.04624377,0.2909343,-0.2233493,-0.0194436,0.8643195,-0.2008713,-0.03055706,WALKING
-0.1145259,0.1734691,-0.0083575,0.1887659,-0.1938498,-0.03827173,0.8761335,-0.1721597,0.007502558,WALKING
-0.08344819,0.2239883,0.02285757,0.07656371,-0.2847176,0.04024963,0.9069452,-0.1220625,0.03887664,WALKING
-0.04263002,0.2530727,0.01357096,-0.07323786,-0.3210873,0.1575464,0.9474648,-0.09338373,0.02973537,WALKING
-0.02639015,0.2054213,0.03778749,-0.137222,-0.2711036,0.3821595,0.9633734,-0.1414128,0.05408507,WALKING
-0.0747914,0.1225104,0.09002936,-0.1029333,-0.2280604,0.4564657,0.9146089,-0.2246631,0.1064502,WALKING
-0.1021882,0.09059682,0.09506004,-0.02600898,-0.1992329,0.3551241,0.8868175,-0.2568712,0.1115977,WALKING
-0.06066957,0.08885549,0.08995288,0.07058927,-0.2893967,0.3311901,0.9279095,-0.2588586,0.1066056,WALKING
-0.03325816,0.0923772,0.08562066,0.180763,-0.3421193,0.2748548,0.9548618,-0.2555326,0.1023911,WALKING
-0.02486359,0.09543448,0.07245367,0.2592009,-0.1803337,0.2344956,0.9627659,-0.2526189,0.0893485,WALKING
0.05602713,0.08972671,0.02937324,0.3231025,0.04123857,0.1903978,1.043137,-0.2584169,0.04640213,WALKING
0.1660472,0.1001635,-0.02330145,0.3617325,0.09005358,-0.04429472,1.152614,-0.2480156,-0.006127505,WALKING
0.1674222,0.1181116,0.03561849,0.2372521,-0.04341447,-0.3104937,1.15343,-0.2300472,0.05294807,WALKING
0.1735691,0.1194846,0.1118151,0.09604252,-0.1501952,-0.4648932,1.159013,-0.2285967,0.1293109,WALKING
0.2774236,0.06063014,0.06283409,0.04648248,-0.2338009,-0.4776685,1.26231,-0.2873151,0.08050848,WALKING
0.3278855,-0.02766059,-0.04471139,-0.1750945,-0.3655026,-0.4241036,1.312234,-0.3754118,-0.02684401,WALKING
0.3235484,-0.04931261,-0.1692686,-0.4788124,-0.4424884,-0.4743804,1.307393,-0.3968154,-0.1511955,WALKING
0.2108231,-0.1026734,-0.2320815,-0.4980238,-0.3183931,-0.4848411,1.194213,-0.4498798,-0.2137966,WALKING
-0.05464552,-0.2394448,-0.1958417,-0.2966572,-0.009025293,-0.3690503,0.9283483,-0.5863159,-0.1773492,WALKING
-0.1629331,-0.2999208,-0.1468459,-0.08136294,0.1553979,-0.3105695,0.8197246,-0.6464301,-0.1281607,WALKING
-0.01529644,-0.2649005,-0.07969252,0.1034014,0.1095232,-0.3373313,0.9670785,-0.6110374,-0.06083767,WALKING
0.21078,-0.163264,-0.06774289,0.1316962,0.1876541,-0.3374244,1.19292,-0.5090332,-0.04874618,WALKING
0.3500844,0.01504314,-0.1262002,-0.01923588,0.4221176,-0.1355879,1.332039,-0.3303738,-0.1070924,WALKING
0.2262606,0.1168489,-0.1108345,-0.183449,0.5119813,0.1856033,1.208089,-0.2282349,-0.09164959,WALKING
0.02402426,0.0909302,-0.09592562,-0.2654871,0.526295,0.3141409,1.005795,-0.2538371,-0.07670084,WALKING
-0.02144161,0.05753192,-0.09160121,-0.3019204,0.7559673,0.2752653,0.9603408,-0.2869306,-0.07237663,WALKING
-0.1181529,0.01685797,-0.01415679,-0.405581,0.9083241,0.1835813,0.863707,-0.3273077,0.005025988,WALKING
-0.2514406,-0.0113982,0.03893686,-0.4715361,0.7646474,0.05281955,0.7305531,-0.3552734,0.05803696,WALKING
-0.2153423,0.03818353,0.05661068,-0.4265439,0.5822733,-0.02676628,0.7668285,-0.305407,0.07559066,WALKING
-0.2199949,0.08655656,0.05618659,-0.4766809,0.3793404,-0.01457935,0.7623816,-0.2567543,0.07501419,WALKING
-0.2899704,0.08020261,0.06050779,-0.5288554,0.1672484,0.03720926,0.6926257,-0.2628313,0.07915632,WALKING
-0.249843,0.05618283,0.08825685,-0.4180581,0.05400585,0.08383705,0.7329721,-0.2865733,0.1067053,WALKING
-0.2364268,0.04053192,0.0866467,-0.3009061,-0.0225716,0.1234107,0.7465928,-0.3019432,0.1048798,WALKING
-0.2068004,0.06877656,0.1071951,-0.2746403,-0.07163389,0.1100397,0.7763971,-0.2734124,0.1252039,WALKING
-0.1008375,0.1128341,0.1292538,-0.2994936,-0.04828252,0.05869444,0.8825018,-0.2290615,0.1470356,WALKING
-0.07931601,0.1151906,0.1347578,-0.3203675,-0.0289147,0.02823098,0.9041234,-0.2264012,0.152317,WALKING
-0.08300323,0.0987905,0.1515696,-0.3309874,-0.05767604,0.01709226,0.9004918,-0.2424833,0.1689173,WALKING
-0.05625137,0.07088459,0.1203407,-0.3206135,-0.07358032,0.03338388,0.9272538,-0.2700534,0.1374952,WALKING
-0.03133993,0.01132935,0.08084077,-0.2752803,-0.1475203,0.01059404,0.9521298,-0.3292532,0.09782616,WALKING
0.05518168,-0.02078274,0.07413231,-0.2471192,-0.2005149,-0.05527904,1.038572,-0.3609906,0.09097671,WALKING
0.2170937,0.06071463,0.1577554,-0.2139812,0.0009513013,-0.1450447,1.200365,-0.279101,0.17449,WALKING
0.3215222,0.2069115,0.2713828,-0.2172835,0.2669764,-0.2201749,1.304646,-0.1324945,0.2880438,WALKING
0.2600589,0.2443314,0.2291593,-0.3284662,0.2950934,-0.08231405,1.243022,-0.09464341,0.2457906,WALKING
0.2222663,0.04505888,0.1560652,-0.3769319,0.1709079,0.1957758,1.205069,-0.2934564,0.1727192,WALKING
0.299661,-0.3472788,0.08780717,-0.1098036,0.1320751,0.362838,1.28232,-0.6853048,0.1045424,WALKING
0.2891746,-0.5795738,-0.0412508,0.5208229,0.247306,0.2867585,1.271717,-0.9170925,-0.0243745,WALKING
0.1329124,-0.3427011,-0.05103993,0.9657939,0.5526217,-0.01965746,1.115379,-0.6797168,-0.03396584,WALKING
-0.1555125,0.02429932,-0.04025061,0.6522414,0.8160995,-0.2797114,0.8269244,-0.3122389,-0.02292814,WALKING
-0.3345723,0.1221429,-0.1284364,0.06309299,0.4362314,-0.2752036,0.6478778,-0.2139517,-0.1108222,WALKING
-0.0944354,0.09718089,-0.1530972,-0.2058626,-0.2615589,-0.01154749,0.888058,-0.2385016,-0.1351564,WALKING
0.1248565,0.0425777,-0.1603525,-0.2112786,-0.3818656,0.2453582,1.107413,-0.2927183,-0.1420605,WALKING
-0.009580866,-0.1194215,-0.1320338,-0.02561641,-0.1390645,0.2145876,0.9730542,-0.4543532,-0.1133763,WALKING
-0.06817526,-0.2838257,-0.01703719,0.1323506,-0.06861081,-0.009362804,0.9145546,-0.6184172,0.001991118,WALKING
-0.03365579,-0.2680181,-0.0009335758,0.219271,-0.2014697,-0.2262846,0.9491826,-0.6023021,0.0184656,WALKING
-0.1104263,-0.1219241,-0.0380978,0.3927338,-0.4562426,-0.2365456,0.8725302,-0.4559439,-0.01833016,WALKING
-0.1123281,-0.0419229,-0.07006848,0.4216626,-0.5978932,-0.1242024,0.8707511,-0.3757291,-0.04993695,WALKING
-0.08546787,0.04799046,-0.1310941,0.3587341,-0.4749298,-0.1021832,0.8977328,-0.2856541,-0.1106069,WALKING
-0.07581618,0.09588573,-0.1176067,0.3267002,-0.233092,-0.02539397,0.9074997,-0.2376461,-0.09677717,WALKING
-0.03614074,0.04507643,-0.09181035,0.268351,-0.1534632,0.02264924,0.9472799,-0.2883854,-0.07065784,WALKING
-0.1385459,0.1054613,-0.06000307,0.2787677,-0.3046827,-0.01091089,0.8449661,-0.2279665,-0.03855161,WALKING
-0.2290853,0.1086903,0.01679437,0.2182163,-0.4216245,0.10854,0.7544998,-0.224733,0.03851808,WALKING
-0.1177309,0.1138549,0.005659361,0.1342659,-0.4014,0.2874744,0.8659024,-0.2195859,0.02762842,WALKING
-0.02252721,0.2116696,-0.02229248,0.08616615,-0.3695466,0.4082347,0.961123,-0.1218028,-0.0001037889,WALKING
-0.03496602,0.1067559,0.0227053,0.03749511,-0.389861,0.4281036,0.9486678,-0.2267533,0.0450891,WALKING
-0.03461425,0.01859707,0.0580909,0.2140472,-0.3752043,0.3415426,0.9489701,-0.3149467,0.08064697,WALKING
0.007002961,0.01350988,0.0798423,0.4439119,-0.2900831,0.265893,0.990506,-0.3200624,0.1025509,WALKING
0.03603421,0.02407636,0.06462405,0.5312064,-0.1814267,0.2005212,1.019426,-0.3095172,0.08746969,WALKING
0.06207115,0.1348738,0.008951774,0.5152302,-0.02822089,0.192819,1.045325,-0.1987328,0.03192297,WALKING
0.05321287,0.1270633,0.009999077,0.4428697,0.03161386,0.1990258,1.036308,-0.2065444,0.03308681,WALKING
0.01528692,0.1394427,0.03979977,0.3459147,-0.008193463,0.03531668,0.9982049,-0.194149,0.06299641,WALKING
0.05263874,0.2088687,0.07365403,0.1167022,-0.1122331,-0.2612551,1.035367,-0.1246838,0.0969537,WALKING
0.08864149,0.1730505,0.1256939,0.02146839,-0.3417911,-0.4320773,1.071169,-0.1604328,0.1490939,WALKING
0.1300418,0.1498621,0.08640424,0.07139731,-0.3832924,-0.2659213,1.112365,-0.183515,0.1099066,WALKING
0.2420802,0.06044083,-0.02339424,-0.1266799,-0.2689392,-0.1156936,1.224201,-0.2727881,0.0002163238,WALKING
0.314713,-0.07225764,-0.1287683,-0.4252154,-0.2897414,-0.306369,1.296644,-0.4052952,-0.1050431,WALKING
0.3083093,-0.1854101,-0.2142335,-0.5864271,-0.3288968,-0.4961179,1.290076,-0.5182172,-0.1903918,WALKING
0.1692303,-0.2939676,-0.2278376,-0.483695,-0.285064,-0.5450413,1.150872,-0.626515,-0.2038862,WALKING
-0.01091978,-0.3436004,-0.2332357,-0.06181143,0.04292884,-0.4612863,0.9706439,-0.6758738,-0.2091923,WALKING
-0.0200891,-0.3852251,-0.2027985,0.3811565,0.4931432,-0.2976282,0.9614463,-0.717228,-0.1786911,WALKING
0.05833993,-0.2939847,-0.09769758,0.4087221,0.4612462,-0.3404178,1.039894,-0.6257389,-0.07356301,WALKING
0.08374153,-0.07301549,-0.0693729,0.08793879,0.1642466,-0.2668859,1.065358,-0.4045577,-0.04525316,WALKING
0.07169144,0.07352666,-0.09842622,-0.0713176,0.1312491,0.08847869,1.053415,-0.2578474,-0.07436539,WALKING
0.09444103,0.1114895,-0.1181411,-0.1463005,0.3191275,0.2738641,1.076317,-0.2197587,-0.09418454,WALKING
0.1153653,0.0364506,-0.1349373,-0.240352,0.594987,0.3044306,1.097438,-0.2947079,-0.1111322,WALKING
0.01428312,-0.02480777,-0.08193123,-0.2493005,0.7277266,0.2299791,0.9965995,-0.3559072,-0.05832721,WALKING
-0.1468349,-0.01842717,0.001379344,-0.414076,0.6318137,0.07624675,0.8357694,-0.3494952,0.02473203,WALKING
-0.2188229,-0.01037371,0.02559995,-0.4849555,0.5667875,0.04006558,0.7641066,-0.3414369,0.04865309,WALKING
-0.2005774,0.0297593,0.01631185,-0.4244518,0.4375291,0.02957454,0.7827025,-0.3013241,0.03902163,WALKING
-0.2102897,0.02942897,0.04354376,-0.510389,0.2232559,0.05660798,0.7733527,-0.3016974,0.0658716,WALKING
-0.2643547,0.01314033,0.0901186,-0.4542374,0.1051514,0.1125692,0.7196493,-0.3180488,0.1120317,WALKING
